# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=40
# for k=1.06204e-05 to 11.102 h/Mpc,
# number of wavenumbers equal to 616
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_ncdm[0]              7:d_ncdm[1]              8:d_ncdm[2]              9:d_tot                 10:d_cb                  11:phi                   12:psi                   13:h                     14:h_prime               15:eta                   16:eta_prime             17:H_T_Nb_prime          18:k2gamma_Nb            19:t_g                   20:t_b                   21:t_cdm                 22:t_cb                  23:t_ur                  24:t_ncdm[0]             25:t_ncdm[1]             26:t_ncdm[2]             27:t_tot              
       1.274990993342e-02      -6.478887357736e-01      -3.152619353095e+01      -3.243025243474e+01      -5.484956834568e-01      -1.385063462400e+01      -1.385063462400e+01      -1.385063462400e+01      -3.127775824345e+01      -3.229084493456e+01       4.328345734351e-01       4.327408633284e-01       6.486050122762e+01       5.240752604620e-02       7.245905222686e-01      -1.017385359480e-05       1.829836590844e-05      -8.180408671244e-09      -7.592936100976e-04       2.610306804053e-02       2.619153982375e-02       5.235109416022e-02      -4.653804191322e-04       1.517359064360e-02       1.517359064360e-02       1.517359064360e-02       2.545758794732e-02 
       1.287886210464e-02      -6.248626002017e-01      -3.202996939096e+01      -3.296821933067e+01      -5.335656304563e-01      -1.397685405227e+01      -1.397685405227e+01      -1.397685405227e+01      -3.178907503743e+01      -3.282352950662e+01       4.311404125443e-01       4.310522728473e-01       6.593643493703e+01       5.326678551112e-02       7.217760323735e-01      -1.019687926890e-05       1.800653770871e-05      -8.219392766678e-09      -8.293062466129e-04       2.652910286578e-02       2.662080865526e-02       5.320942333106e-02      -4.255427403296e-04       1.533453659939e-02       1.533453659939e-02       1.533453659939e-02       2.587024061484e-02 
       1.300785042672e-02      -6.003918204817e-01      -3.253516599829e+01      -3.350850164997e+01      -5.201230332798e-01      -1.410175556116e+01      -1.410175556116e+01      -1.410175556116e+01      -3.230239303573e+01      -3.335839111585e+01       4.294520969892e-01       4.293694713741e-01       6.701699949353e+01       5.412949283946e-02       7.189712256904e-01      -1.021600918830e-05       1.769658821067e-05      -8.254555660129e-09      -8.750866215119e-04       2.695677366046e-02       2.705179497455e-02       5.407119298738e-02      -3.709407565435e-04       1.549440979239e-02       1.549440979239e-02       1.549440979239e-02       2.628468041528e-02 
       1.313687486715e-02      -5.751687529403e-01      -3.304173449814e+01      -3.405105900854e+01      -5.085405783995e-01      -1.422533991229e+01      -1.422533991229e+01      -1.422533991229e+01      -3.281767735045e+01      -3.389538805655e+01       4.277697692042e-01       4.276924788135e-01       6.810211412900e+01       5.499558088889e-02       7.161762880805e-01      -1.023123874896e-05       1.738017753290e-05      -8.285889382219e-09      -8.949924675594e-04       2.738605962061e-02       2.748447689872e-02       5.493634787018e-02      -3.034675463829e-04       1.565323269265e-02       1.565323269265e-02       1.565323269265e-02       2.670090249404e-02 
       1.326593541947e-02      -5.499008945430e-01      -3.354961713462e+01      -3.459584383237e+01      -4.991200095902e-01      -1.434760626730e+01      -1.434760626730e+01      -1.434760626730e+01      -3.333488604466e+01      -3.443447118231e+01       4.260934662277e-01       4.260212204285e-01       6.919168369546e+01       5.586497060182e-02       7.133912273572e-01      -1.024265800469e-05       1.706897092393e-05      -8.313486695637e-09      -8.881595967745e-04       2.781693095439e-02       2.791882629465e-02       5.580481979134e-02      -2.254882189137e-04       1.581102166859e-02       1.581102166859e-02       1.581102166859e-02       2.711888840273e-02 
       1.339503210272e-02      -5.252914409818e-01      -3.405874722698e+01      -3.514280663642e+01      -4.920837017153e-01      -1.446855404289e+01      -1.446855404289e+01      -1.446855404289e+01      -3.385397431655e+01      -3.497558834779e+01       4.244231816105e-01       4.243555910482e-01       7.028560922286e+01       5.673757869428e-02       7.106159812199e-01      -1.025044091546e-05       1.677432705577e-05      -8.337536960048e-09      -8.545322471511e-04       2.824935572839e-02       2.835481234413e-02       5.667653558326e-02      -1.397572039985e-04       1.596778889276e-02       1.596778889276e-02       1.596778889276e-02       2.753860976885e-02 
       1.352416496079e-02      -5.020162712907e-01      -3.456908253615e+01      -3.569190752703e+01      -4.875645309862e-01      -1.458818891613e+01      -1.458818891613e+01      -1.458818891613e+01      -3.437490874328e+01      -3.551869929457e+01       4.227590445459e-01       4.226956368584e-01       7.138381092383e+01       5.761334124427e-02       7.078507157729e-01      -1.025485635876e-05       1.650692552204e-05      -8.358326105779e-09      -7.949127435390e-04       2.868331114345e-02       2.879241296217e-02       5.755144028586e-02      -4.933054399801e-05       1.612354875710e-02       1.612354875710e-02       1.612354875710e-02       2.796003892794e-02 
       1.365333406195e-02      -4.807045482494e-01      -3.508054380042e+01      -3.624309143953e+01      -4.856055320957e-01      -1.470651009123e+01      -1.470651009123e+01      -1.470651009123e+01      -3.489763768217e+01      -3.606374521666e+01       4.211009495664e-01       4.210411864407e-01       7.248617866898e+01       5.849216518616e-02       7.050952114398e-01      -1.025624796197e-05       1.627646910923e-05      -8.376215078710e-09      -7.109005211920e-04       2.911875778320e-02       2.923159031004e-02       5.842944827485e-02       4.255387580784e-05       1.627830359248e-02       1.627830359248e-02       1.627830359248e-02       2.838312546460e-02 
       1.378253949833e-02      -4.619202652214e-01      -3.559308818645e+01      -3.679631841129e+01      -4.861584144507e-01      -1.482352523772e+01      -1.482352523772e+01      -1.482352523772e+01      -3.542212689545e+01      -3.661068570056e+01       4.194489996032e-01       4.193922950044e-01       7.359263253296e+01       5.937398722168e-02       7.023496011589e-01      -1.025500814744e-05       1.609140814713e-05      -8.391638343970e-09      -6.048685786054e-04       2.955567161823e-02       2.967231998946e-02       5.931050236038e-02       1.325866867907e-04       1.643206047949e-02       1.643206047949e-02       1.643206047949e-02       2.880782523167e-02 
       1.391178138548e-02      -4.461447692891e-01      -3.610666994807e+01      -3.735154711462e+01      -4.890861436016e-01      -1.493924195743e+01      -1.493924195743e+01      -1.493924195743e+01      -3.594834005842e+01      -3.715947873315e+01       4.178032601165e-01       4.177489992205e-01       7.470308986026e+01       6.025874137200e-02       6.996139598586e-01      -1.025158406484e-05       1.595867575556e-05      -8.405085619821e-09      -4.798960108563e-04       2.999402460556e-02       3.011457459495e-02       6.019454069975e-02       2.175090247876e-04       1.658482160703e-02       1.658482160703e-02       1.658482160703e-02       2.923408452170e-02 
       1.404105986198e-02      -4.337628264543e-01      -3.662120563524e+01      -3.790872555226e+01      -4.941688474685e-01      -1.505366301871e+01      -1.505366301871e+01      -1.505366301871e+01      -3.647622587475e+01      -3.771006746453e+01       4.161636150369e-01       4.161111731221e-01       7.581744665619e+01       6.114633935146e-02       6.968880724118e-01      -1.024647150016e-05       1.588349035816e-05      -8.417083365032e-09      -3.396698789030e-04       3.043377218061e-02       3.055831374568e-02       6.108147666565e-02       2.942309915748e-04       1.673657839991e-02       1.673657839991e-02       1.673657839991e-02       2.966183087814e-02 
       1.417037508905e-02      -4.250541301225e-01      -3.713665981208e+01      -3.846781280768e+01      -5.011139687714e-01      -1.516679777336e+01      -1.516679777336e+01      -1.516679777336e+01      -3.700574857551e+01      -3.826241181292e+01       4.145301239065e-01       4.144788844357e-01       7.693562108749e+01       6.203671844409e-02       6.941720172675e-01      -1.024015876271e-05       1.586925225982e-05      -8.428187751018e-09      -1.883814379908e-04       3.087488679127e-02       3.100350799058e-02       6.197124824940e-02       3.599413479090e-04       1.688732612293e-02       1.688732612293e-02       1.688732612293e-02       3.009099872794e-02 
       1.429972725023e-02      -4.201818363516e-01      -3.765298983228e+01      -3.902876976610e+01      -5.095656756162e-01      -1.527865586960e+01      -1.527865586960e+01      -1.527865586960e+01      -3.753687200294e+01      -3.881647209877e+01       4.129028309807e-01       4.128522031921e-01       7.805753492446e+01       6.292981661052e-02       6.914658550852e-01      -1.023315002824e-05       1.591739142127e-05      -8.438963229247e-09      -3.059313400088e-05       3.131734075776e-02       3.145012624337e-02       6.286379237548e-02       4.122196704549e-04       1.703705611680e-02       1.703705611680e-02       1.703705611680e-02       3.052151766528e-02 
       1.442911655110e-02      -4.191928228775e-01      -3.817009865049e+01      -3.959154706658e+01      -5.191200637099e-01      -1.538924192565e+01      -1.538924192565e+01      -1.538924192565e+01      -3.806954277273e+01      -3.937219164771e+01       4.112815851263e-01       4.112310195952e-01       7.918308944495e+01       6.382554863974e-02       6.887693445951e-01      -1.022595828354e-05       1.602740004324e-05      -8.449967088155e-09       1.288964341355e-04       3.176107281489e-02       3.189812384081e-02       6.375901765677e-02       4.491137227631e-04       1.718574844260e-02       1.718574844260e-02       1.718574844260e-02       3.095329887825e-02 
       1.455854321899e-02      -4.220169031132e-01      -3.868799235594e+01      -4.015610704812e+01      -5.293392569641e-01      -1.549856773489e+01      -1.549856773489e+01      -1.549856773489e+01      -3.860373157056e+01      -3.992953947422e+01       4.096664923662e-01       4.096154947291e-01       8.031220932679e+01       6.472386230374e-02       6.860826472001e-01      -1.021902131599e-05       1.619686743623e-05      -8.461737670824e-09       2.852164891192e-04       3.220607487341e-02       3.234747096129e-02       6.465687022291e-02       4.692235613841e-04       1.733339131996e-02       1.733339131996e-02       1.733339131996e-02       3.138627295018e-02 
       1.468800750274e-02      -4.284658252263e-01      -3.920657751201e+01      -4.072240268888e+01      -5.397669534016e-01      -1.560663870221e+01      -1.560663870221e+01      -1.560663870221e+01      -3.913938586400e+01      -4.048846143172e+01       4.080574033808e-01       4.080055465768e-01       8.144480052606e+01       6.562467623302e-02       6.834055383841e-01      -1.021277968397e-05       1.642148406391e-05      -8.474776818307e-09       4.335595059558e-04       3.265228579396e-02       3.279812126337e-02       6.555725941119e-02       4.717577101986e-04       1.747995951533e-02       1.747995951533e-02       1.747995951533e-02       3.182034944821e-02 
       1.481750967254e-02      -4.382471187400e-01      -3.972579840893e+01      -4.129038911529e+01      -5.499464425640e-01      -1.571346187966e+01      -1.571346187966e+01      -1.571346187966e+01      -3.967645975647e+01      -4.104891096715e+01       4.064542389562e-01       4.064011720343e-01       8.258077329546e+01       6.652791775730e-02       6.807379028090e-01      -1.020761345430e-05       1.669530710963e-05      -8.489540733683e-09       5.693470983338e-04       3.309966176434e-02       3.325003134151e-02       6.646010429047e-02       4.565535200895e-04       1.762542858227e-02       1.762542858227e-02       1.762542858227e-02       3.225544493481e-02 
       1.494705001968e-02      -4.509706776598e-01      -4.024563203295e+01      -4.186003270109e+01      -5.594356525777e-01      -1.581904924153e+01      -1.581904924153e+01      -1.581904924153e+01      -4.021492074057e+01      -4.161085607400e+01       4.048570523214e-01       4.048025072130e-01       8.372006038226e+01       6.743353605942e-02       6.780798464980e-01      -1.020383610900e-05       1.701089564446e-05      -8.506432274286e-09       6.883630384247e-04       3.354817367904e-02       3.370316740993e-02       6.736534545415e-02       4.240904153753e-04       1.776977807115e-02       1.776977807115e-02       1.776977807115e-02       3.269148927316e-02 
       1.507662885648e-02      -4.661613053936e-01      -4.076600886592e+01      -4.243129096050e+01      -5.678233159786e-01      -1.592340749757e+01      -1.592340749757e+01      -1.592340749757e+01      -4.075472155754e+01      -4.217425010225e+01       4.032657398060e-01       4.032095354098e-01       8.486257681471e+01       6.834145945075e-02       6.754312294564e-01      -1.020171245136e-05       1.735954071308e-05      -8.525784619416e-09       7.869153292437e-04       3.399777052878e-02       3.415748414922e-02       6.827290009212e-02       3.754873616890e-04       1.791297956205e-02       1.791297956205e-02       1.791297956205e-02       3.312840425529e-02 
       1.520624651610e-02      -4.832764207534e-01      -4.128686684345e+01      -4.300411819421e+01      -5.747430635816e-01      -1.602654208313e+01      -1.602654208313e+01      -1.602654208313e+01      -4.129581295319e+01      -4.273904482758e+01       4.016801775740e-01       4.016222209806e-01       8.600823119412e+01       6.925161272994e-02       6.727918783834e-01      -1.020139555632e-05       1.773156964937e-05      -8.547860720402e-09       8.619304989321e-04       3.444840153041e-02       3.461293375204e-02       6.918268180200e-02       3.124512206753e-04       1.805500300636e-02       1.805500300636e-02       1.805500300636e-02       3.356611521430e-02 
